financial_year,state_code,state,month,month_date,eligible,on_time,late,total_filed,filing_pct
2018-19,27,Maharashtra,2018-05,2018-05-01,1268548.0,771718.0,364146.0,1135864.0,0.8954048250440662
2018-19,27,Maharashtra,2018-06,2018-06-01,1291465.0,783942.0,366225.0,1150167.0,0.8905909180659174
2018-19,27,Maharashtra,2018-07,2018-07-01,1304709.0,858057.0,303563.0,1161620.0,0.8903288012882566
2018-19,27,Maharashtra,2018-08,2018-08-01,1322652.0,728353.0,444957.0,1173310.0,0.8870889697365596
2018-19,27,Maharashtra,2018-09,2018-09-01,1322160.0,847451.0,336119.0,1183570.0,0.8951791008652508
2018-19,27,Maharashtra,2018-10,2018-10-01,1336822.0,783560.0,409282.0,1192842.0,0.8922968054086483
2018-19,27,Maharashtra,2018-11,2018-11-01,1349209.0,839408.0,349939.0,1189347.0,0.8815142798484149
2018-19,27,Maharashtra,2018-12,2018-12-01,1349417.0,830474.0,371127.0,1201601.0,0.8904593613390079
2018-19,27,Maharashtra,2019-01,2019-01-01,1347780.0,750943.0,460660.0,1211603.0,0.8989619967650507
2018-19,27,Maharashtra,2019-02,2019-02-01,1364152.0,927675.0,293542.0,1221217.0,0.8952206205760062
2018-19,27,Maharashtra,2019-03,2019-03-01,1384075.0,718062.0,511475.0,1229537.0,0.8883456460090674
2018-19,29,Karnataka,2018-04,2018-04-01,617485.0,195567.0,356712.0,552279.0,0.8944006737005757
2018-19,29,Karnataka,2018-05,2018-05-01,636289.0,395763.0,165068.0,560831.0,0.8814092338544278
2018-19,29,Karnataka,2018-06,2018-06-01,650458.0,402115.0,166951.0,569066.0,0.8748697071909332
2018-19,29,Karnataka,2018-07,2018-07-01,663657.0,444551.0,133639.0,578190.0,0.8712181141764496
2018-19,29,Karnataka,2018-08,2018-08-01,677316.0,402088.0,185287.0,587375.0,0.8672096923740175
2018-19,29,Karnataka,2018-09,2018-09-01,682420.0,444087.0,150857.0,594944.0,0.8718150112833739
2018-19,29,Karnataka,2018-10,2018-10-01,691854.0,417683.0,185426.0,603109.0,0.871728717330535
2018-19,29,Karnataka,2018-11,2018-11-01,698331.0,440879.0,163059.0,603938.0,0.8648305746128985
2018-19,29,Karnataka,2018-12,2018-12-01,700400.0,436829.0,175157.0,611986.0,0.8737664191890349
2018-19,29,Karnataka,2019-01,2019-01-01,698615.0,406813.0,212636.0,619449.0,0.8866815055502674
2018-19,29,Karnataka,2019-02,2019-02-01,701194.0,503036.0,123318.0,626354.0,0.8932677689769165
2018-19,29,Karnataka,2019-03,2019-03-01,706472.0,374899.0,257257.0,632156.0,0.8948068713268184
2018-19,30,Goa,2018-04,2018-04-01,27947.0,9495.0,16291.0,25786.0,0.9226750635130784
2018-19,30,Goa,2018-05,2018-05-01,28752.0,16053.0,10112.0,26165.0,0.9100236505286589
2018-19,30,Goa,2018-06,2018-06-01,29346.0,16448.0,10058.0,26506.0,0.9032236079874599
2018-19,30,Goa,2018-07,2018-07-01,29813.0,18214.0,8644.0,26858.0,0.9008821654982726
2018-19,30,Goa,2018-08,2018-08-01,30274.0,15660.0,11551.0,27211.0,0.8988240734623769
2018-19,30,Goa,2018-09,2018-09-01,30576.0,18211.0,9263.0,27474.0,0.8985478806907379
2018-19,30,Goa,2018-10,2018-10-01,30975.0,16857.0,10892.0,27749.0,0.8958514931396288
2018-19,30,Goa,2018-11,2018-11-01,31465.0,17280.0,10668.0,27948.0,0.8882250119180042
2018-19,30,Goa,2018-12,2018-12-01,31956.0,17446.0,10840.0,28286.0,0.8851545875578921
2018-19,30,Goa,2019-01,2019-01-01,32499.0,16216.0,12450.0,28666.0,0.8820579094741376
2018-19,30,Goa,2019-02,2019-02-01,32886.0,19796.0,9118.0,28914.0,0.879219120598431
2018-19,30,Goa,2019-03,2019-03-01,33254.0,15871.0,13241.0,29112.0,0.8754435556624767
2018-19,31,Lakshadweep,2018-04,2018-04-01,269.0,32.0,141.0,173.0,0.6431226765799256
2018-19,31,Lakshadweep,2018-05,2018-05-01,272.0,59.0,115.0,174.0,0.6397058823529411
2018-19,31,Lakshadweep,2018-06,2018-06-01,277.0,60.0,115.0,175.0,0.631768953068592
2018-19,31,Lakshadweep,2018-07,2018-07-01,279.0,60.0,116.0,176.0,0.6308243727598566
2018-19,31,Lakshadweep,2018-08,2018-08-01,280.0,59.0,116.0,175.0,0.625
2018-19,31,Lakshadweep,2018-09,2018-09-01,281.0,66.0,111.0,177.0,0.6298932384341637
2018-19,31,Lakshadweep,2018-10,2018-10-01,284.0,57.0,122.0,179.0,0.6302816901408451
2018-19,31,Lakshadweep,2018-11,2018-11-01,284.0,68.0,107.0,175.0,0.6161971830985915
2018-19,31,Lakshadweep,2018-12,2018-12-01,203.0,70.0,88.0,158.0,0.7783251231527094
2018-19,31,Lakshadweep,2019-01,2019-01-01,197.0,59.0,96.0,155.0,0.7868020304568528
2018-19,31,Lakshadweep,2019-02,2019-02-01,202.0,82.0,77.0,159.0,0.7871287128712872
2018-19,31,Lakshadweep,2019-03,2019-03-01,210.0,61.0,103.0,164.0,0.780952380952381
2018-19,32,Kerala,2018-04,2018-04-01,252153.0,84905.0,154110.0,239015.0,0.9478967135033095
2018-19,32,Kerala,2018-05,2018-05-01,258924.0,150374.0,92853.0,243227.0,0.9393760331216883
2018-19,32,Kerala,2018-06,2018-06-01,263762.0,150902.0,95393.0,246295.0,0.9337774205533776
2018-19,32,Kerala,2018-07,2018-07-01,267922.0,146964.0,102651.0,249615.0,0.9316704115376864
2018-19,32,Kerala,2018-08,2018-08-01,271146.0,107133.0,145068.0,252201.0,0.9301298931203116
2018-19,32,Kerala,2018-09,2018-09-01,273181.0,167335.0,87407.0,254742.0,0.9325026264637731
2018-19,32,Kerala,2018-10,2018-10-01,276472.0,142046.0,115262.0,257308.0,0.9306837582105963
2018-19,32,Kerala,2018-11,2018-11-01,279758.0,161244.0,97468.0,258712.0,0.9247706946718235
2018-19,32,Kerala,2018-12,2018-12-01,281909.0,157990.0,102833.0,260823.0,0.9252028136739161
2018-19,32,Kerala,2019-01,2019-01-01,285037.0,143591.0,119206.0,262797.0,0.9219750418366738
2018-19,32,Kerala,2019-02,2019-02-01,287794.0,192669.0,72080.0,264749.0,0.91992536328068
2018-19,32,Kerala,2019-03,2019-03-01,291194.0,130752.0,136545.0,267297.0,0.9179344354622692
2018-19,33,Tamil Nadu,2018-04,2018-04-01,812490.0,305086.0,385824.0,690910.0,0.8503612352152027
2018-19,33,Tamil Nadu,2018-05,2018-05-01,835051.0,490520.0,211117.0,701637.0,0.8402325127447305
2018-19,33,Tamil Nadu,2018-06,2018-06-01,852643.0,498870.0,211028.0,709898.0,0.8325852672220379
2018-19,33,Tamil Nadu,2018-07,2018-07-01,868359.0,547547.0,171898.0,719445.0,0.8285110190600892
2018-19,33,Tamil Nadu,2018-08,2018-08-01,879806.0,497659.0,230027.0,727686.0,0.8270982466589225
2018-19,33,Tamil Nadu,2018-09,2018-09-01,882248.0,548063.0,187377.0,735440.0,0.833597809232778
2018-19,33,Tamil Nadu,2018-10,2018-10-01,877145.0,500862.0,242379.0,743241.0,0.8473410895575988
2018-19,33,Tamil Nadu,2018-11,2018-11-01,875890.0,536845.0,205196.0,742041.0,0.8471851488200574
2018-19,33,Tamil Nadu,2018-12,2018-12-01,865402.0,500468.0,247841.0,748309.0,0.8646952514553929
2018-19,33,Tamil Nadu,2019-01,2019-01-01,863602.0,500278.0,252882.0,753160.0,0.8721147009849445
2018-19,33,Tamil Nadu,2019-02,2019-02-01,853803.0,603737.0,156217.0,759954.0,0.89008120140126
2018-19,33,Tamil Nadu,2019-03,2019-03-01,867754.0,428146.0,339076.0,767222.0,0.8841468895562568
2018-19,34,Puducherry,2018-04,2018-04-01,18797.0,6729.0,9635.0,16364.0,0.8705644517742193
2018-19,34,Puducherry,2018-05,2018-05-01,19351.0,11037.0,5581.0,16618.0,0.8587669887861092
2018-19,34,Puducherry,2018-06,2018-06-01,19723.0,11294.0,5457.0,16751.0,0.8493129848400345
2018-19,34,Puducherry,2018-07,2018-07-01,19929.0,12401.0,4549.0,16950.0,0.8505193436700286
2018-19,34,Puducherry,2018-08,2018-08-01,20172.0,10882.0,6191.0,17073.0,0.8463712076145151
2018-19,34,Puducherry,2018-09,2018-09-01,20242.0,12663.0,4524.0,17187.0,0.8490761782432565
2018-19,34,Puducherry,2018-10,2018-10-01,20402.0,11218.0,6142.0,17360.0,0.8508969708852073
2018-19,34,Puducherry,2018-11,2018-11-01,20463.0,11813.0,5439.0,17252.0,0.8430826369545033
2018-19,34,Puducherry,2018-12,2018-12-01,20448.0,10979.0,6336.0,17315.0,0.8467820813771518
2018-19,34,Puducherry,2019-01,2019-01-01,20536.0,10136.0,7169.0,17305.0,0.8426665368134009
2018-19,34,Puducherry,2019-02,2019-02-01,20618.0,13304.0,4110.0,17414.0,0.8446018042487147
2018-19,34,Puducherry,2019-03,2019-03-01,20839.0,9462.0,8073.0,17535.0,0.8414511252939201
2018-19,35,Andaman and Nicobar Islands,2018-04,2018-04-01,4376.0,648.0,2734.0,3382.0,0.7728519195612431
2018-19,35,Andaman and Nicobar Islands,2018-05,2018-05-01,4455.0,1067.0,2357.0,3424.0,0.7685746352413019
2018-19,35,Andaman and Nicobar Islands,2018-06,2018-06-01,4559.0,1207.0,2248.0,3455.0,0.7578416319368283
2018-19,35,Andaman and Nicobar Islands,2018-07,2018-07-01,4602.0,1463.0,2007.0,3470.0,0.7540199913081269
2018-19,35,Andaman and Nicobar Islands,2018-08,2018-08-01,4626.0,1167.0,2324.0,3491.0,0.7546476437527021
2018-19,35,Andaman and Nicobar Islands,2018-09,2018-09-01,4663.0,1379.0,2132.0,3511.0,0.752948745442848
2018-19,35,Andaman and Nicobar Islands,2018-10,2018-10-01,4719.0,1191.0,2349.0,3540.0,0.7501589319771138
2018-19,35,Andaman and Nicobar Islands,2018-11,2018-11-01,4722.0,1273.0,2220.0,3493.0,0.7397289284201609
2018-19,35,Andaman and Nicobar Islands,2018-12,2018-12-01,4471.0,1263.0,2231.0,3494.0,0.781480653097741
2018-19,35,Andaman and Nicobar Islands,2019-01,2019-01-01,4344.0,1282.0,2199.0,3481.0,0.8013351749539595
2018-19,35,Andaman and Nicobar Islands,2019-02,2019-02-01,4029.0,1490.0,1971.0,3461.0,0.8590220898485976
2018-19,35,Andaman and Nicobar Islands,2019-03,2019-03-01,3923.0,1193.0,2252.0,3445.0,0.8781544736171297
2018-19,36,Telangana,2018-04,2018-04-01,265527.0,92872.0,145439.0,238311.0,0.8975019489543437
2018-19,36,Telangana,2018-05,2018-05-01,275203.0,150189.0,93151.0,243340.0,0.8842200121364956
2018-19,36,Telangana,2018-06,2018-06-01,282140.0,152268.0,95389.0,247657.0,0.8777805344864251
2018-19,36,Telangana,2018-07,2018-07-01,288291.0,172595.0,79789.0,252384.0,0.8754487653100513
2018-19,36,Telangana,2018-08,2018-08-01,293969.0,144053.0,112586.0,256639.0,0.873013821185227
2018-19,36,Telangana,2018-09,2018-09-01,298180.0,170367.0,90076.0,260443.0,0.8734422161110739
2018-19,36,Telangana,2018-10,2018-10-01,302892.0,161549.0,102640.0,264189.0,0.8722217820213145
2018-19,36,Telangana,2018-11,2018-11-01,305036.0,173665.0,90728.0,264393.0,0.8667599889849067
2018-19,36,Telangana,2018-12,2018-12-01,305678.0,169651.0,97405.0,267056.0,0.8736513586192006
2018-19,36,Telangana,2019-01,2019-01-01,308055.0,161704.0,107805.0,269509.0,0.8748729934589603
2018-19,36,Telangana,2019-02,2019-02-01,313476.0,199345.0,73471.0,272816.0,0.8702931005882428
2018-19,36,Telangana,2019-03,2019-03-01,319463.0,146426.0,129335.0,275761.0,0.8632016853281914
2018-19,37,Andhra Pradesh,2018-04,2018-04-01,240045.0,93259.0,119235.0,212494.0,0.8852256868503822
2018-19,37,Andhra Pradesh,2018-05,2018-05-01,247611.0,150291.0,65568.0,215859.0,0.8717666016453227
2018-19,37,Andhra Pradesh,2018-06,2018-06-01,252576.0,151822.0,66781.0,218603.0,0.8654939503357405
2018-19,37,Andhra Pradesh,2018-07,2018-07-01,256692.0,171406.0,50477.0,221883.0,0.8643939039783086
2018-19,37,Andhra Pradesh,2018-08,2018-08-01,257705.0,146891.0,78578.0,225469.0,0.8749112357152559
2018-19,37,Andhra Pradesh,2018-09,2018-09-01,256988.0,160692.0,67745.0,228437.0,0.8889014273039987
2018-19,37,Andhra Pradesh,2018-10,2018-10-01,259488.0,157429.0,74814.0,232243.0,0.8950047786410161
2018-19,37,Andhra Pradesh,2018-11,2018-11-01,264815.0,167020.0,67519.0,234539.0,0.8856711289013085
2018-19,37,Andhra Pradesh,2018-12,2018-12-01,268317.0,159880.0,78035.0,237915.0,0.886693724214269
2018-19,37,Andhra Pradesh,2019-01,2019-01-01,271955.0,156149.0,83970.0,240119.0,0.8829365152322994
2018-19,37,Andhra Pradesh,2019-02,2019-02-01,276045.0,189178.0,53655.0,242833.0,0.8796862830335633
2018-19,37,Andhra Pradesh,2019-03,2019-03-01,279089.0,130838.0,114247.0,245085.0,0.8781607300896846
2018-19,38,Ladakh,2018-04,2018-04-01,,,,0.0,
2018-19,38,Ladakh,2018-05,2018-05-01,,,,0.0,
2018-19,38,Ladakh,2018-06,2018-06-01,,,,0.0,
2018-19,38,Ladakh,2018-07,2018-07-01,,,,0.0,
2018-19,38,Ladakh,2018-08,2018-08-01,,,,0.0,
2018-19,38,Ladakh,2018-09,2018-09-01,,,,0.0,
2018-19,38,Ladakh,2018-10,2018-10-01,,,,0.0,
2018-19,38,Ladakh,2018-11,2018-11-01,,,,0.0,
2018-19,38,Ladakh,2018-12,2018-12-01,,,,0.0,
2018-19,38,Ladakh,2019-01,2019-01-01,,,,0.0,
2018-19,38,Ladakh,2019-02,2019-02-01,,,,0.0,
2018-19,38,Ladakh,2019-03,2019-03-01,,,,0.0,
2018-19,97,Other Territory,2018-04,2018-04-01,54.0,17.0,29.0,46.0,0.8518518518518519
2018-19,97,Other Territory,2018-05,2018-05-01,56.0,31.0,16.0,47.0,0.8392857142857143
2018-19,97,Other Territory,2018-06,2018-06-01,60.0,39.0,12.0,51.0,0.85
2018-19,97,Other Territory,2018-07,2018-07-01,62.0,44.0,9.0,53.0,0.8548387096774194
2018-19,97,Other Territory,2018-08,2018-08-01,62.0,37.0,15.0,52.0,0.8387096774193549
2018-19,97,Other Territory,2018-09,2018-09-01,62.0,48.0,3.0,51.0,0.8225806451612904
2018-19,97,Other Territory,2018-10,2018-10-01,62.0,42.0,8.0,50.0,0.8064516129032258
2018-19,97,Other Territory,2018-11,2018-11-01,62.0,42.0,7.0,49.0,0.7903225806451613
2018-19,97,Other Territory,2018-12,2018-12-01,62.0,39.0,10.0,49.0,0.7903225806451613
2018-19,97,Other Territory,2019-01,2019-01-01,64.0,30.0,21.0,51.0,0.796875
2018-19,97,Other Territory,2019-02,2019-02-01,66.0,49.0,3.0,52.0,0.7878787878787878
2018-19,97,Other Territory,2019-03,2019-03-01,66.0,34.0,18.0,52.0,0.7878787878787878
2019-20,01,Jammu and Kashmir,2019-04,2019-04-01,89187.0,53407.0,78332.0,78387.0,0.8789061186047293
2019-20,01,Jammu and Kashmir,2019-05,2019-05-01,90152.0,55801.0,23345.0,79146.0,0.8779172952347147
2019-20,01,Jammu and Kashmir,2019-06,2019-06-01,90874.0,58011.0,21637.0,79648.0,0.8764663159979752
2019-20,01,Jammu and Kashmir,2019-07,2019-07-01,91798.0,24045.0,55436.0,79481.0,0.8658249635068302
2019-20,01,Jammu and Kashmir,2019-08,2019-08-01,92245.0,22247.0,57246.0,79493.0,0.8617594449563662
2019-20,01,Jammu and Kashmir,2019-09,2019-09-01,92462.0,20236.0,59419.0,79655.0,0.8614890441478662
2019-20,01,Jammu and Kashmir,2019-10,2019-10-01,92639.0,22509.0,57491.0,80000.0,0.8635671801293192
2019-20,01,Jammu and Kashmir,2019-11,2019-11-01,92563.0,48036.0,32310.0,80346.0,0.8680142173438631
2019-20,01,Jammu and Kashmir,2019-12,2019-12-01,92194.0,41704.0,39186.0,80890.0,0.8773889840987483
2019-20,01,Jammu and Kashmir,2020-01,2020-01-01,91657.0,58255.0,21534.0,79789.0,0.8705172545468431
2019-20,01,Jammu and Kashmir,2020-02,2020-02-01,91600.0,50491.0,29201.0,79692.0,0.87
2019-20,01,Jammu and Kashmir,2020-03,2020-03-01,85741.0,6664.0,73454.0,80118.0,0.9344187728158058
2019-20,02,Himachal Pradesh,2019-04,2019-04-01,87028.0,54886.0,76735.0,76777.0,0.8822103231144
2019-20,02,Himachal Pradesh,2019-05,2019-05-01,87431.0,58269.0,19015.0,77284.0,0.8839427662957074
2019-20,02,Himachal Pradesh,2019-06,2019-06-01,88064.0,59218.0,18576.0,77794.0,0.8833802688953488
2019-20,02,Himachal Pradesh,2019-07,2019-07-01,89185.0,63275.0,15460.0,78735.0,0.8828278297920054
2019-20,02,Himachal Pradesh,2019-08,2019-08-01,89648.0,59229.0,20011.0,79240.0,0.8839014813492772
2019-20,02,Himachal Pradesh,2019-09,2019-09-01,89912.0,53664.0,26238.0,79902.0,0.8886689207224842
2019-20,02,Himachal Pradesh,2019-10,2019-10-01,90006.0,58497.0,21823.0,80320.0,0.8923849521143035
2019-20,02,Himachal Pradesh,2019-11,2019-11-01,89632.0,68341.0,12259.0,80600.0,0.8992324169939307
2019-20,02,Himachal Pradesh,2019-12,2019-12-01,88745.0,58036.0,22944.0,80980.0,0.9125021127950871
2019-20,02,Himachal Pradesh,2020-01,2020-01-01,86096.0,68670.0,12622.0,81292.0,0.944201821222821
2019-20,02,Himachal Pradesh,2020-02,2020-02-01,85952.0,64425.0,17386.0,81811.0,0.9518219471332837
2019-20,02,Himachal Pradesh,2020-03,2020-03-01,86286.0,5181.0,77085.0,82266.0,0.9534107502955288
2019-20,03,Punjab,2019-04,2019-04-01,305087.0,221602.0,279876.0,279918.0,0.9175022206780361
2019-20,03,Punjab,2019-05,2019-05-01,307464.0,233708.0,47829.0,281537.0,0.9156746806130148
2019-20,03,Punjab,2019-06,2019-06-01,308875.0,236113.0,46306.0,282419.0,0.9143472278429785
2019-20,03,Punjab,2019-07,2019-07-01,310093.0,247086.0,36697.0,283783.0,0.9151544859122909
2019-20,03,Punjab,2019-08,2019-08-01,310860.0,232651.0,52167.0,284818.0,0.9162259538055716
2019-20,03,Punjab,2019-09,2019-09-01,311089.0,207659.0,78533.0,286192.0,0.919968240599957
2019-20,03,Punjab,2019-10,2019-10-01,309832.0,222827.0,64628.0,287455.0,0.9277769888197475
2019-20,03,Punjab,2019-11,2019-11-01,309106.0,257371.0,31055.0,288426.0,0.9330973840688954
2019-20,03,Punjab,2019-12,2019-12-01,308579.0,222772.0,67337.0,290109.0,0.9401449871831848
2019-20,03,Punjab,2020-01,2020-01-01,309304.0,259004.0,32676.0,291680.0,0.9430204588366138
2019-20,03,Punjab,2020-02,2020-02-01,310694.0,233143.0,59878.0,293021.0,0.9431176656131113
2019-20,03,Punjab,2020-03,2020-03-01,312194.0,13308.0,281199.0,294507.0,0.943346124525135
2019-20,04,Chandigarh,2019-04,2019-04-01,27554.0,19710.0,25814.0,25820.0,0.9370690280902955
2019-20,04,Chandigarh,2019-05,2019-05-01,27558.0,20499.0,5367.0,25866.0,0.9386022207707381
2019-20,04,Chandigarh,2019-06,2019-06-01,27619.0,20687.0,5233.0,25920.0,0.9384843766972012
2019-20,04,Chandigarh,2019-07,2019-07-01,27665.0,21850.0,4082.0,25932.0,0.9373576721489246
2019-20,04,Chandigarh,2019-08,2019-08-01,27609.0,20501.0,5440.0,25941.0,0.9395849179615343
2019-20,04,Chandigarh,2019-09,2019-09-01,27465.0,18921.0,7073.0,25994.0,0.9464409248133989
2019-20,04,Chandigarh,2019-10,2019-10-01,27272.0,20109.0,6041.0,26150.0,0.9588589029040775
2019-20,04,Chandigarh,2019-11,2019-11-01,27089.0,22746.0,3369.0,26115.0,0.9640444460851268
2019-20,04,Chandigarh,2019-12,2019-12-01,27106.0,20143.0,6079.0,26222.0,0.9673872943259795
2019-20,04,Chandigarh,2020-01,2020-01-01,27154.0,22918.0,3327.0,26245.0,0.9665242689843117
2019-20,04,Chandigarh,2020-02,2020-02-01,27165.0,20625.0,5650.0,26275.0,0.9672372538192527
2019-20,04,Chandigarh,2020-03,2020-03-01,27176.0,1616.0,24683.0,26299.0,0.9677288784221372
2019-20,05,Uttarakhand,2019-04,2019-04-01,128920.0,75376.0,111410.0,111522.0,0.8650480918399007
2019-20,05,Uttarakhand,2019-05,2019-05-01,128392.0,79157.0,33400.0,112557.0,0.876666770515297
2019-20,05,Uttarakhand,2019-06,2019-06-01,129422.0,81379.0,31902.0,113281.0,0.8752839548144828
2019-20,05,Uttarakhand,2019-07,2019-07-01,131061.0,86489.0,28040.0,114529.0,0.8738602635414043
2019-20,05,Uttarakhand,2019-08,2019-08-01,131538.0,80958.0,34535.0,115493.0,0.8780200398363971
2019-20,05,Uttarakhand,2019-09,2019-09-01,131532.0,74512.0,41988.0,116500.0,0.8857160234771767
2019-20,05,Uttarakhand,2019-10,2019-10-01,131053.0,80628.0,36698.0,117326.0,0.8952561177538858
2019-20,05,Uttarakhand,2019-11,2019-11-01,129677.0,95738.0,22537.0,118275.0,0.9120738450149217
2019-20,05,Uttarakhand,2019-12,2019-12-01,128458.0,81731.0,37777.0,119508.0,0.9303274221924676
2019-20,05,Uttarakhand,2020-01,2020-01-01,129146.0,97984.0,22591.0,120575.0,0.933633252288108
2019-20,05,Uttarakhand,2020-02,2020-02-01,130276.0,90875.0,30829.0,121704.0,0.9342012343025576
2019-20,05,Uttarakhand,2020-03,2020-03-01,131773.0,10376.0,111833.0,122209.0,0.9274206400400689
2019-20,06,Haryana,2019-04,2019-04-01,422912.0,269729.0,373644.0,373726.0,0.8836968447336562
2019-20,06,Haryana,2019-05,2019-05-01,423730.0,286627.0,89252.0,375879.0,0.8870719561985226
2019-20,06,Haryana,2019-06,2019-06-01,423764.0,289880.0,86699.0,376579.0,0.8886526462842526
2019-20,06,Haryana,2019-07,2019-07-01,424544.0,307634.0,70755.0,378389.0,0.8912833534333309
2019-20,06,Haryana,2019-08,2019-08-01,425499.0,287072.0,93076.0,380148.0,0.8934169057976634
2019-20,06,Haryana,2019-09,2019-09-01,423483.0,257257.0,125545.0,382802.0,0.9039371119974119
2019-20,06,Haryana,2019-10,2019-10-01,424856.0,277993.0,106881.0,384874.0,0.9058928201555351
2019-20,06,Haryana,2019-11,2019-11-01,424839.0,326676.0,60993.0,387669.0,0.9125080324546475
2019-20,06,Haryana,2019-12,2019-12-01,424443.0,277565.0,112476.0,390041.0,0.9189478917074849
2019-20,06,Haryana,2020-01,2020-01-01,424329.0,328225.0,63093.0,391318.0,0.9222042330361583
2019-20,06,Haryana,2020-02,2020-02-01,421659.0,300609.0,93165.0,393774.0,0.9338683628239881
2019-20,06,Haryana,2020-03,2020-03-01,423351.0,26737.0,367412.0,394149.0,0.9310217762565814
2019-20,07,Delhi,2019-04,2019-04-01,740341.0,422298.0,615933.0,616114.0,0.8322029983480586
2019-20,07,Delhi,2019-05,2019-05-01,752005.0,450318.0,171520.0,621838.0,0.8269067359924469
2019-20,07,Delhi,2019-06,2019-06-01,759157.0,461103.0,164541.0,625644.0,0.8241299230593935
2019-20,07,Delhi,2019-07,2019-07-01,765931.0,490239.0,140257.0,630496.0,0.8231759779927957
2019-20,07,Delhi,2019-08,2019-08-01,767326.0,458504.0,175746.0,634250.0,0.8265717569846454
2019-20,07,Delhi,2019-09,2019-09-01,766277.0,406663.0,231750.0,638413.0,0.8331360591535437
2019-20,07,Delhi,2019-10,2019-10-01,757603.0,437967.0,204326.0,642293.0,0.847796273246014
2019-20,07,Delhi,2019-11,2019-11-01,756133.0,522257.0,124189.0,646446.0,0.8549368960222606
2019-20,07,Delhi,2019-12,2019-12-01,746559.0,455755.0,195658.0,651413.0,0.8725539441624841
2019-20,07,Delhi,2020-01,2020-01-01,745423.0,535714.0,119187.0,654901.0,0.8785629099182611
2019-20,07,Delhi,2020-02,2020-02-01,750648.0,474600.0,183057.0,657657.0,0.8761190331553538
2019-20,07,Delhi,2020-03,2020-03-01,752110.0,43809.0,610443.0,654252.0,0.8698887130871814
2019-20,08,Rajasthan,2019-04,2019-04-01,553708.0,348235.0,487170.0,487414.0,0.8802726346738714
2019-20,08,Rajasthan,2019-05,2019-05-01,557836.0,372067.0,119056.0,491123.0,0.8804075032805341
2019-20,08,Rajasthan,2019-06,2019-06-01,560439.0,380086.0,114181.0,494267.0,0.8819282740851369
2019-20,08,Rajasthan,2019-07,2019-07-01,561513.0,402141.0,96201.0,498342.0,0.8874985975391487
2019-20,08,Rajasthan,2019-08,2019-08-01,560642.0,374398.0,126336.0,500734.0,0.8931439314214775
2019-20,08,Rajasthan,2019-09,2019-09-01,559918.0,337154.0,167227.0,504381.0,0.9008122617954772
2019-20,08,Rajasthan,2019-10,2019-10-01,561583.0,364694.0,143629.0,508323.0,0.9051609468235328
2019-20,08,Rajasthan,2019-11,2019-11-01,559753.0,430679.0,81138.0,511817.0,0.9143622276253991
2019-20,08,Rajasthan,2019-12,2019-12-01,541872.0,363953.0,151528.0,515481.0,0.9512966161750377
2019-20,08,Rajasthan,2020-01,2020-01-01,543495.0,437636.0,80653.0,518289.0,0.9536223884304363
2019-20,08,Rajasthan,2020-02,2020-02-01,547860.0,390373.0,132517.0,522890.0,0.9544226627240536
2019-20,08,Rajasthan,2020-03,2020-03-01,552190.0,22784.0,503399.0,526183.0,0.9529020808055199
2019-20,09,Uttar Pradesh,2019-04,2019-04-01,1113803.0,712174.0,977646.0,978113.0,0.878174147492869
2019-20,09,Uttar Pradesh,2019-05,2019-05-01,1112907.0,757325.0,228447.0,985772.0,0.8857631410351449
2019-20,09,Uttar Pradesh,2019-06,2019-06-01,1118687.0,769580.0,221694.0,991274.0,0.8861048711569903
2019-20,09,Uttar Pradesh,2019-07,2019-07-01,1127309.0,821714.0,178377.0,1000091.0,0.8871489538360822
2019-20,09,Uttar Pradesh,2019-08,2019-08-01,1128388.0,762734.0,244979.0,1007713.0,0.8930554029287798
2019-20,09,Uttar Pradesh,2019-09,2019-09-01,1126122.0,708901.0,308050.0,1016951.0,0.9030557967964394
2019-20,09,Uttar Pradesh,2019-10,2019-10-01,1126652.0,754708.0,271496.0,1026204.0,0.9108438098010744
2019-20,09,Uttar Pradesh,2019-11,2019-11-01,1124411.0,841108.0,195014.0,1036122.0,0.9214797791910609
2019-20,09,Uttar Pradesh,2019-12,2019-12-01,1127354.0,735013.0,311775.0,1046788.0,0.9285353136636761
2019-20,09,Uttar Pradesh,2020-01,2020-01-01,1133999.0,893078.0,165984.0,1059062.0,0.9339179311445601
2019-20,09,Uttar Pradesh,2020-02,2020-02-01,1144874.0,831119.0,239372.0,1070491.0,0.9350295316340488
2019-20,09,Uttar Pradesh,2020-03,2020-03-01,1155076.0,81270.0,991954.0,1073224.0,0.9291371303706423
2019-20,10,Bihar,2019-04,2019-04-01,305442.0,156163.0,256179.0,256468.0,0.8396618670647783
2019-20,10,Bihar,2019-05,2019-05-01,307632.0,167178.0,91609.0,258787.0,0.8412226296354085
2019-20,10,Bihar,2019-06,2019-06-01,313451.0,174259.0,86409.0,260668.0,0.8316068540218408
2019-20,10,Bihar,2019-07,2019-07-01,317629.0,190532.0,74087.0,264619.0,0.8331071785007037
2019-20,10,Bihar,2019-08,2019-08-01,320572.0,173788.0,94193.0,267981.0,0.835946370862084
2019-20,10,Bihar,2019-09,2019-09-01,325576.0,162772.0,109232.0,272004.0,0.8354547018207731
2019-20,10,Bihar,2019-10,2019-10-01,330399.0,177035.0,99184.0,276219.0,0.8360164528343004
